name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
DNF2,YDR093W,"Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation, contributing to endocytosis, protein transport, and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog, DNF1, that arose from the whole genome duplication",[],Verified ORF,S000002500,[],4.0,631282.0,636120.0,,
YDR094W,YDR094W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF DNF2/YDR093W",[],Dubious ORF,S000002501,[],4.0,635840.0,636175.0,634274.0,636180.0
YDR095C,YDR095C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000002502,reverse complement,4.0,636527.0,636117.0,,
GIS1,YDR096W,"Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact, promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog, RPH1, that arose from the whole genome duplication",[],Verified ORF,S000002503,[],4.0,637139.0,639823.0,636583.0,639847.0
MSH6,YDR097C,Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p,[],Verified ORF,S000002504,reverse complement,4.0,643837.0,640109.0,643930.0,640048.0
GRX3,YDR098C,"Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx4p and Grx5p; protects cells from oxidative damage; with Grx4p, binds to Aft1p in iron-replete conditions, promoting its dissociation from promoters; evidence exists indicating that the translation start site is not Met1 as currently annotated, but rather Met36; GRX3 has a paralog, GRX4, that arose from the whole genome duplication",[],Verified ORF,S000002505,reverse complement,4.0,645035.0,644178.0,644987.0,644147.0
BMH2,YDR099W,"14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",[],Verified ORF,S000002506,[],4.0,653607.0,654428.0,652718.0,654655.0
TVP15,YDR100W,Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p,[],Verified ORF,S000002507,[],4.0,655013.0,655444.0,654977.0,655570.0
ARX1,YDR101C,Nuclear export factor for the ribosomal pre-60S subunit; shuttling factor which directly binds FG rich nucleoporins and facilities translocation through the nuclear pore complex; interacts directly with Alb1p; responsible for Tif6p recycling defects in the absence of Rei1; associated with the ribosomal export complex,[],Verified ORF,S000002508,reverse complement,4.0,657467.0,655686.0,657489.0,655567.0
YDR102C,YDR102C,Putative protein of unknown function; conserved among S. cerevisiae strains; YDR102C is not an essential gene; homozygous diploid deletion strain exhibits high budding index,[],Uncharacterized ORF,S000002509,reverse complement,4.0,657980.0,657648.0,,
STE5,YDR103W,"Pheromone-responsive MAPK scaffold protein; couples activation of the G-protein-coupled pheromone receptor to MAPK activation; intramolecular interaction of PH and VWA domains blocks activation of assembled signaling cascade components (Ste11p, Ste7p and Fus3p) under basal conditions; Gbeta-gamma (Ste4p-Ste18p)-dependent docking at the plasma membrane and binding of PI(4,5)P2 by the PH domain relieves autoinhibition, resulting in pheromone-dependent pathway activation",[],Verified ORF,S000002510,[],4.0,658350.0,661103.0,657791.0,661151.0
SPO71,YDR104C,"Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM, aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains",[],Verified ORF,S000002511,reverse complement,4.0,664910.0,661173.0,664971.0,661083.0
TMS1,YDR105C,"Vacuolar membrane protein of unknown function; is conserved in mammals; predicted to contain eleven transmembrane helices; interacts with Pdr5p, a protein involved in multidrug resistance",[],Verified ORF,S000002512,reverse complement,4.0,666770.0,665349.0,666821.0,665263.0
ARP10,YDR106W,Component of the dynactin complex; localized to the pointed end of the Arp1p filament; may regulate membrane association of the complex,[],Verified ORF,S000002513,[],4.0,667004.0,667858.0,,
TMN2,YDR107C,"Protein with a role in cellular adhesion and filamentous growth; similar to Tmn3p; member of the evolutionarily conserved Transmembrane Nine family of proteins with nine membrane-spanning segments; TMN2 has a paralog, EMP70, that arose from the whole genome duplication",[],Verified ORF,S000002514,reverse complement,4.0,671034.0,669016.0,671049.0,668829.0
TRS85,YDR108W,"Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role",[],Verified ORF,S000002515,[],4.0,671269.0,673365.0,671218.0,673452.0
YDR109C,YDR109C,"D-ribulokinase; carbohydrate kinase that specifically converts D-ribulose to D-ribulose 5-phosphate during pentose metabolism; null mutant accumulates D-ribulose and the precursor ribitol; proposed to function as a D-ribulose metabolic repair enzyme; member of the FGGY family of carbohydrate kinases; human homolog, FGGY, is involved in both D-ribulose and ribitol metabolism; human FGGY has been linked to both sporadic amyotrophic lateral sclerosis and bipolar disorder",[],Verified ORF,S000002516,reverse complement,4.0,675667.0,673520.0,675855.0,673372.0
FOB1,YDR110W,"Nucleolar protein that binds the rDNA replication fork barrier site; required for replication fork blocking, recombinational hotspot activity, condensin recruitment to replication fork barrier (RFB), and rDNA repeat segregation; related to retroviral integrases",[],Verified ORF,S000002517,[],4.0,676102.0,677802.0,676064.0,677986.0
ALT2,YDR111C,"Catalytically inactive alanine transaminase; expression is repressed in the presence of alanine and repression is mediated by Nrg1p; ALT2 has a paralog, ALT1, that arose from the whole genome duplication",[],Uncharacterized ORF,S000002518,reverse complement,4.0,679764.0,678241.0,679985.0,678070.0
IRC2,YDR112W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ALT2/YDR111C; null mutant displays increased levels of spontaneous Rad52p foci",[],Dubious ORF,S000002519,[],4.0,679544.0,679852.0,,
PDS1,YDR113C,"Securin; inhibits anaphase by binding separin Esp1p; blocks cyclin destruction and mitotic exit, essential for meiotic progression and mitotic cell cycle arrest; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation",[],Verified ORF,S000002520,reverse complement,4.0,681617.0,680496.0,681702.0,680422.0
YDR114C,YDR114C,Putative protein of unknown function; deletion mutant exhibits poor growth at elevated pH and calcium,[],Uncharacterized ORF,S000002521,reverse complement,4.0,682226.0,681924.0,,
MRX14,YDR115W,Putative mitochondrial ribosomal protein of the large subunit; required for respiratory growth and for efficient translation of mitochondrial COX1 and COX3;  conditional mutant has reduced cytochrome c oxidase activity; protein increases in abundance and relocalizes to the plasma membrane upon DNA replication stress; contains and N-terminal mitochondrial targeting sequence; similar to E. coli L34 ribosomal protein,[],Verified ORF,S000002522,[],4.0,682175.0,682492.0,682135.0,682606.0
MRPL1,YDR116C,Mitochondrial ribosomal protein of the large subunit,[],Verified ORF,S000002523,reverse complement,4.0,683581.0,682724.0,683602.0,682605.0
TMA64,YDR117C,"Protein of unknown function that associates with ribosomes; has a putative RNA binding domain; in mammals the corresponding protein, eIF2D, has been shown to possess translation initiation factor activity",[],Verified ORF,S000002524,reverse complement,4.0,685643.0,683946.0,685681.0,683901.0
APC4,YDR118W,"Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; component of the platform domain of the APC/C, based on structural analysis; relative distribution to the nucleus increases upon DNA replication stress",[],Verified ORF,S000002525,[],4.0,685882.0,687840.0,685865.0,687966.0
VBA4,YDR119W,Protein of unknown function; proposed role as a basic amino acid permease based on phylogeny; GFP-fusion protein localizes to vacuolar membrane; physical interaction with Atg27p suggests a possible role in autophagy; non-essential gene,[],Uncharacterized ORF,S000002526,[],4.0,688227.0,690533.0,688132.0,690590.0
TRM1,YDR120C,"tRNA methyltransferase; two forms of protein are made by alternative translation starts; localizes to both nucleus and mitochondrion to produce modified base N2,N2-dimethylguanosine in tRNAs in both compartments; nuclear Trm1p is evenly distributed around inner nuclear membrane in WT, but mislocalizes as puncta near ER-nucleus junctions in spindle pole body (SPB) mutants; both Trm1p inner nuclear membrane targeting and maintenance depend upon SPB",[],Verified ORF,S000002527,reverse complement,4.0,693261.0,691549.0,693243.0,691363.0
DPB4,YDR121W,"Subunit of DNA pol epsilon and of ISW2 chromatin accessibility complex; involved in both chromosomal DNA replication and inheritance of telomeric silencing; stabilizes the interaction of Pol epsilon with primer-template DNA, positively affecting the processivity of the polymerase and exonuclease activities of Pol epsilon; interacts with extranucleosomal DNA and acts as anchor point for ISW2 complex that retains its position on DNA during nucleosome mobilization",[],Verified ORF,S000002528,[],4.0,693585.0,694175.0,693458.0,694283.0
KIN1,YDR122W,"S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation, splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1, AMP-activated protein kinase (AMPK) family members",[],Verified ORF,S000002529,[],4.0,694700.0,697894.0,694396.0,698058.0
INO2,YDR123C,"Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs), required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift",[],Verified ORF,S000002530,reverse complement,4.0,699468.0,698554.0,699547.0,697909.0
YDR124W,YDR124W,Putative protein of unknown function; non-essential gene; expression is strongly induced by alpha factor,[],Uncharacterized ORF,S000002531,[],4.0,700315.0,701289.0,699767.0,701816.0
ECM18,YDR125C,"Protein of unknown function; ECM18 has a paralog, ICT1, that arose from the whole genome duplication",[],Verified ORF,S000002532,reverse complement,4.0,702758.0,701397.0,702739.0,700259.0
SWF1,YDR126W,"Palmitoyltransferase that acts on transmembrane proteins; including the SNAREs Snc1p, Syn8p, Tlg1p and likely all SNAREs; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; may have a role in vacuole fusion",[],Verified ORF,S000002533,[],4.0,703234.0,704244.0,703228.0,704518.0
ARO1,YDR127W,"Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids",[],Verified ORF,S000002534,[],4.0,704484.0,709250.0,704461.0,709320.0
MTC5,YDR128W,"Subunit of SEACAT, a subcomplex of the SEA complex; Mtc1p, along with Rtc1p and Sea4p, redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex, a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation, thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress",[],Verified ORF,S000002535,[],4.0,709549.0,712995.0,709519.0,713239.0
